V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10020.1572104449,9421.54412597985,24342.6956975845,23287.6881222266,9781.58203876764,9197.22164678986,23763.1077047848,22733.2193574117,9543.00686709038,8972.89916759986,23183.5197119852,22178.7505925968,91421.5417386853,85393.5043396071,235649.592046877,225025.659299803,89244.8383639547,83360.3256648546,230038.887474333,219667.90550695,87068.1349892241,81327.146990102,224428.182901788,214310.151714098,5497.85806998711,5200.87966966723,12603.4236781793,12080.0230568057,5366.95668736836,5077.04920134182,12303.3421620322,11792.4034602151,5236.05530474962,4953.21873301641,12003.260645885,11504.7838636245,181867.524547841,169806.79346586,470435.032434981,449178.960608221,177537.34539194,165763.774573815,459234.198329386,438484.223450882,173207.166236039,161720.755681771,448033.364223791,427789.486293543,23587.0546318183,22083.5374949177,59560.5117558,56910.6833184893,23025.4580929655,21557.738983134,58142.4043330428,55555.6670490015,22463.8615541127,21031.9404713502,56724.2969102857,54200.6507795136,46198.5503341073,43186.8597764809,118256.871852826,112949.008645594,45098.5848499619,42158.6012103742,115441.232046806,110259.746534984,43998.6193658165,41130.3426442675,112625.592240786,107570.484424375
10417.6025543467,9796.60368877526,25237.3334949693,24175.5903330689,10169.5643982908,9563.3512199949,24636.444602232,23599.9810394244,9921.52624223495,9330.09875121454,24035.5557094946,23024.3717457799,95423.8187866427,89170.3564360539,244658.600147302,233966.840002479,93151.8231012465,87047.2527113859,238833.39538189,228396.200954801,90879.8274158502,84924.148986718,233008.190616478,222825.561907123,5695.03498588581,5386.9507583709,13047.2631253953,12520.5209069905,5559.43891479329,5258.69002602873,12736.6140033621,12222.4132663479,5423.84284370077,5130.42929368657,12425.9648813288,11924.3056257053,189875.170155861,177363.415044141,488460.007538783,467068.228524046,185354.332771197,173140.476590709,476830.007359288,455947.556416331,180833.495386534,168917.538137277,465200.007179793,444826.884308615,24585.3052597294,23025.5624799884,61807.5446036914,59140.7986113039,23999.9408487834,22477.3348018934,60335.9363988416,57732.6843586538,23414.5764378375,21929.1071237984,58864.3281939918,56324.5701060037,48198.1431020338,45073.8271320102,122757.896451562,117416.145741696,47050.5682662711,44000.6407717243,119835.089393191,114620.523224036,45902.9934305084,42927.4544114383,116912.282334821,111824.900706377
10833.4627579427,10189.1061772594,26172.4837376979,25104.0550324568,10575.5231684679,9946.50841113419,25549.3293629908,24506.3394364459,10317.583578993,9703.91064500896,24926.1749882837,23908.6238404351,99611.5335845356,93122.8589011124,254075.568820526,243316.485213306,97239.8304039515,90905.6479748954,248026.150515276,237523.23556537,94868.1272233673,88688.4370486785,241976.732210025,231729.985917434,5901.34771202087,5581.67547037869,13511.2012330963,12981.1422446319,5760.83943316323,5448.77843536967,13189.5059656417,12672.0674292835,5620.33115430559,5315.88140036065,12867.810698187,12362.9926139351,198253.834502972,185271.473038727,507301.218912558,485774.740969806,193533.505110044,180860.247490186,495222.618462259,474208.67570862,188813.175717116,176449.021941645,483144.01801196,462642.610447434,25629.8078957082,24011.3982979016,64156.3312515026,61472.7933959317,25019.5743743818,23439.6983384277,62628.7995550383,60009.1554579333,24409.3408530554,22867.9983789539,61101.2678585739,58545.517519935,50290.3831253174,47048.5518323052,127462.743774511,122087.357335057,49092.993050905,45928.3482172503,124427.916541784,119180.515493746,47895.6029764927,44808.1446021954,121393.089309058,116273.673652435
11259.7734377087,10588.7551198921,27084.9560952781,25992.56332837,10991.6835939537,10336.6419027518,26440.0761882477,25373.6927729326,10723.5937501987,10084.5286856115,25795.1962812173,24754.8222174953,103904.484741484,97147.3262033014,263264.171051377,252263.76919636,101430.568438115,94834.2946270323,256995.976502534,246257.488977399,98956.6521347462,92521.2630507632,250727.781953692,240251.208758438,6112.84503194341,5779.94561525827,13963.8885977171,13421.9407801483,5967.30110261142,5642.32786251403,13631.4150596762,13102.3707615734,5821.75717327943,5504.71010976979,13298.9415216353,12782.8007429984,206843.052856789,193323.516295978,525685.521002597,503676.220160794,201918.218264961,188720.575431788,513169.199073964,491683.929204584,196993.383673132,184117.634567598,500652.87714533,479691.638248375,26700.5586550045,25015.1836337937,66448.1585879612,63704.430973035,26064.8310679806,24419.5840234652,64866.0595739621,62187.6588070104,25429.1034809566,23823.9844131368,63283.960559963,60670.8866409857,52435.2006838308,49059.2311569629,132053.496075766,126557.543714143,51186.743524692,47891.1542246542,128909.365216819,123544.268863807,49938.2863655532,46723.0772923456,125765.234357873,120530.99401347
11701.8034028972,11001.9709608426,28009.5454940418,26885.1176784368,11423.1890361615,10740.0192712987,27342.6515537074,26244.9958289502,11144.5746694259,10478.0675817548,26675.7576133731,25604.8739794636,108355.729198937,101308.412254739,272574.791961176,261251.796969528,105775.830884677,98896.307201055,266084.9159621,255031.516089301,103195.932570417,96484.2021473707,259595.039963025,248811.235209075,6332.14085867271,5984.94644451498,14422.5873569788,13864.7466067095,6181.37560013289,5842.44771964557,14079.1924199078,13534.6335922641,6030.61034159306,5699.94899477617,13735.7974828369,13204.5205778186,215748.980083427,201648.902581291,544313.954702436,521659.218404074,210612.09960525,196847.738234118,531354.098638092,509238.760823025,205475.219127073,192046.573886944,518394.242573748,496818.303241976,27810.7910355706,26053.0445098254,68770.4199052308,65946.2308936187,27148.6293442474,25432.7339262581,67133.0289551062,64376.0825390088,26486.4676529243,24812.4233426908,65495.6380049817,62805.9341843988,54659.1037566929,51138.1670914633,136705.210590546,131048.086252255,53357.6965243907,49920.5916845237,133450.324624104,127927.89372244,52056.2892920884,48703.0162775841,130195.438657663,124807.701192624
12164.6709393153,11434.9276719662,28979.1087125944,27822.8881689933,11875.0359169506,11162.6674893003,28289.1299337231,27160.4384506839,11585.400894586,10890.4073066345,27599.1511548518,26497.9887323746,113016.808126331,105668.288989836,282338.29951177,270695.151554432,110325.931742371,103152.37734722,275615.959047205,264250.028898374,107635.05535841,100636.465704605,268893.618582639,257804.906242316,6561.77442892554,6199.74093208458,14903.5981126402,14329.9846475801,6405.54170442732,6052.12805274923,14548.7505385297,13988.7945369234,6249.30897992909,5904.51517341389,14193.9029644192,13647.6044262667,225074.738334126,210372.023787468,563848.511510855,540553.221982696,219715.815992837,205363.166078243,550423.546951073,527682.907173584,214356.893651549,200354.308369017,536998.58239129,514812.592364473,28973.3604704846,27140.4878916111,71205.6405124571,68301.598733233,28283.5185545206,26494.2857989537,69510.2681193033,66675.3701919656,27593.6766385567,25848.0837062963,67814.8957261496,65049.1416506981,56987.8430224333,53316.4215910193,141583.193512228,135766.116340299,55630.9896171373,52046.9829817093,138212.16509527,132533.589760768,54274.1362118413,50777.5443723993,134841.136678313,129301.063181237
12648.4080002167,11887.4443267273,29989.026650565,28800.0188505661,12347.2554287829,11604.4099379957,29275.0022065039,28114.3041160288,12046.1028573492,11321.3755492641,28560.9777624428,27428.5893814915,117888.043293124,110225.134477271,292508.179334126,280534.863503999,115081.185119478,107600.726513526,285543.698873789,273855.461991999,112274.326945832,104976.318549782,278579.218413453,267176.06048,6801.76159505518,6424.23931836374,15404.629279256,14814.7497031532,6639.81489041101,6271.28123935508,15037.8523916547,14462.0175673638,6477.86818576684,6118.32316034642,14671.0755040534,14109.2854315744,234820.971396353,219489.234644541,584196.126760304,560240.246452259,229229.995886917,214263.300486338,570286.695170773,546901.1929653,223639.02037748,209037.366328134,556377.263581242,533562.139478342,30188.3472157012,28277.0593518178,73742.2187644918,70755.826292805,29469.5770438987,27603.7960339174,71986.4516510515,69071.1637620239,28750.8068720963,26930.532716017,70230.6845376112,67386.5012312429,59421.5792415086,55593.0843936354,146664.205621036,140682.17202987,58006.7797357584,54269.4395271203,143172.200725297,137332.596505349,56591.9802300082,52945.7946606052,139680.195829558,133983.020980828
13152.7836190747,12359.1644237675,31032.7473527266,29809.3607190957,12839.6221043348,12064.898604154,30293.8724157569,29099.6140353077,12526.4605895949,11770.6327845404,29554.9974787872,28389.8673515197,122967.108864977,114975.358746187,303018.453198969,290698.942303555,120039.320558668,112237.850204611,295803.728122803,283777.538915375,117111.532252359,109500.341663036,288589.003046637,276856.135527196,7051.98777208007,6658.26473918859,15922.4303612687,15315.4950755146,6884.08330131625,6499.73462635076,15543.3248764766,14950.8404308595,6716.17883055244,6341.20451351294,15164.2193916845,14586.1857862044,244983.02580487,228993.352437765,605224.793028127,580576.255175177,239150.096619039,223541.129760675,590814.678908409,566753.011004339,233317.167433209,218088.907083586,576404.564788692,552929.766833502,31455.1711600585,29461.8634775041,76363.6983271003,73290.957649839,30706.2385133904,28760.3905375635,74545.5150335979,71545.9348486523,29957.3058667224,28058.917597623,72727.3317400955,69800.9120474657,61959.1503950315,57966.3619003985,151915.28328439,145760.285867744,60483.9325284831,56586.2104265795,148298.25273,142289.802870893,59008.7146619347,55206.0589527605,144681.222175609,138819.319874042
13680.5208639521,12853.3322397223,32124.6639925632,30869.4908242527,13354.7941767151,12547.3005197289,31359.7910403593,30134.5029474847,13029.0674894782,12241.2687997355,30594.9180881554,29399.5150707168,128281.426153967,119951.631682183,314014.060451458,301374.458957089,125227.106483635,117095.640451655,306537.535202614,294198.876600968,122172.786813302,114239.649221127,299061.00995377,287023.294244846,7313.80390339569,6903.42671514113,16464.141967069,15841.4370390951,7139.6657152196,6739.05941239967,16072.1385869007,15464.2599667357,6965.52752704351,6574.69210965822,15680.1352067324,15087.0828943763,255615.765365095,238949.742173807,627224.500961341,601935.53466024,249529.675713545,233260.46259824,612290.584271785,587603.736215949,243443.586061995,227571.183022673,597356.66758223,573271.937771657,32780.6717456213,30703.0488134658,79106.2300690457,75953.6521797254,32000.1795612017,29972.0238417166,77222.7484007351,74145.2318897319,31219.6873767822,29240.9988699674,75339.2667324244,72336.8115997384,64614.2565484033,60452.5764363716,157408.840196516,151093.921105513,63075.8218686794,59013.2293783628,153661.010668028,147496.446793477,61537.3871889555,57573.8823203539,149913.181139539,143898.972481441
14230.3622474481,13367.9850102658,33250.5824372853,31961.4620242732,13891.5440986993,13049.6996528785,32458.9019030643,31200.4748332191,13552.7259499506,12731.4142954912,31667.2213688432,30439.487642165,133818.332254263,125134.188236477,325352.066087448,312370.615630965,130632.181486304,122154.802802275,317605.588323461,304933.220020704,127446.030718346,119175.417368073,309859.110559474,297495.824410443,7586.58613595837,7158.75149769847,17022.7222344985,16383.1757127903,7405.95313272127,6988.30503346755,16617.4193241533,15993.100100581,7225.32012948416,6817.85856923664,16212.1164138081,15603.0244883718,266693.854484057,249318.858487823,649909.270143184,623936.341860622,260344.000805865,243382.695190494,634435.23990168,609080.714673465,253994.147127673,237446.531893165,618961.209660176,594225.087486307,34161.6905819172,31995.6855479676,81934.1630456458,78696.3209587218,33348.3169966335,31233.8835111113,79983.3496397971,76822.5990311332,32534.9434113497,30472.0814742549,78032.5362339484,74948.8771035446,67380.5711393657,63041.8531108041,163073.46405958,156587.752516136,65776.2718265237,61540.8566081659,159190.762534352,152859.472694323,64171.9725136817,60039.8601055277,155308.061009124,149131.192872511
14801.0527175865,13901.4041382341,34396.52303834,33068.3371885805,14448.6467005011,13570.418325419,33577.5582040939,32280.9958269477,14096.2406834157,13239.432512604,32758.5933698477,31493.6544653148,139565.188784776,130505.722125107,336891.694960367,323516.855316514,136242.208099424,127398.44302689,328870.464127977,315814.073047073,132919.227414072,124291.163928674,320849.233295588,308111.290777632,7869.71182496489,7423.38647229675,17591.2357093385,16932.3084036953,7682.33773389429,7246.6391753373,17172.3967638781,16529.1582036074,7494.9636428237,7069.89187837786,16753.5578184177,16126.0080035194,278192.006637208,260066.075443855,672997.441540397,646237.431014217,271568.387431561,253874.026028525,656973.692932292,630850.825513879,264944.768225913,247681.976613196,640949.944324188,615464.22001354,35595.0753954514,33335.4571360463,84812.3850253445,81476.4235432361,34747.5736003216,32541.7557756643,82793.0425247411,79536.5086969685,33900.0718051918,31748.0544152822,80773.7000241376,77596.593850701,70251.7798585595,65725.5454657333,168838.821670352,162156.567467662,68579.1184333558,64160.651526073,164818.84972582,158295.69681367,66906.457008152,62595.7575864127,160798.877781288,154434.826159678
15399.1287752742,14461.5179975316,35602.5927090647,34240.6364822689,15032.4828520533,14117.1961404475,34754.9119302774,33425.383232691,14665.8369288325,13772.8742833634,33907.2311514902,32610.1299831132,145587.818349682,136146.072121862,349036.823933227,335321.916385733,142121.441722308,132904.498976103,340726.423363388,327338.061233692,138655.065094935,129662.925830345,332416.022793549,319354.206081651,8166.42379891819,7701.26499062438,18189.5798632779,17513.8987098542,7971.98513703918,7517.90153846665,17756.4946284379,17096.9011215243,7777.54647516018,7334.53808630893,17323.409393598,16679.9035331945,290241.917876801,271351.132260006,697297.080848963,669856.671834027,283331.396022591,264890.391015721,680694.769400178,653907.703457026,276420.874168382,258429.649771435,664092.457951393,637958.735080026,37097.2437043421,34742.2770182533,87841.631246425,84420.8497995129,36213.9759970958,33915.0799463901,85750.1638357959,82410.8295661912,35330.7082898496,33087.882874527,83658.6964251667,80400.8093328695,73260.7685861219,68543.5420527895,174906.695475359,168054.538661586,71516.4645721666,66911.5529562945,170742.250344993,164053.240122025,69772.1605582113,65279.5638597995,166577.805214628,160051.941582463
16023.2810187969,15046.4621541051,36853.9814338941,35459.9246442193,15641.7743278731,14688.2130551978,35976.505685468,34615.6407241189,15260.2676369494,14329.9639562905,35099.029937042,33771.3568040184,151873.035265697,142036.46336441,361638.316058557,347600.155646217,148257.010616514,138654.642808115,353027.879961925,339323.961464164,144640.985967331,135272.822251819,344417.443865292,331047.767282111,8476.07244952463,7991.46208686587,18810.4072880795,18118.8006996639,8274.26120072642,7801.18918003573,18362.5404478871,17687.4006830053,8072.44995192822,7610.91627320559,17914.6736076947,17256.0006663466,302817.206651142,283136.464709194,722509.798974849,694422.634537324,295607.273159448,276395.120311356,705307.184713543,677888.762286436,288397.339667754,269653.775913518,688104.570452237,661354.890035547,38664.9067266135,36211.4623558226,90984.7038713379,87483.2964778855,37744.3137093132,35349.284680684,88818.4013982108,85400.3608474597,36823.7206920129,34487.1070055453,86652.0989250837,83317.4252170338,76400.9495729747,71486.4626920186,181202.574600411,174188.916200662,74581.8793450467,69784.4040564943,176888.227586115,170041.561053028,72762.8091171188,68082.34542097,172573.88057182,165894.205905393
16672.4418744603,15654.9644337175,38137.788097439,36712.1528434535,16275.4789726874,15282.2271852956,37229.7455236904,35838.0539662284,15878.5160709145,14909.4899368738,36321.7029499419,34963.9550890033,158410.08905918,148164.0850504,374566.257025352,360210.101283945,154638.420272056,144636.368739676,365648.012810463,351633.670300994,150866.751484933,141108.652428952,356729.768595573,343057.239318043,8798.12814197584,8293.3466216796,19447.3176014438,18740.0445967595,8588.64890050022,8095.88598783008,18984.2862299809,18293.8530587414,8379.16965902461,7898.42535398057,18521.2548585179,17847.6615207233,315896.363708868,295396.441291157,748375.666945255,719652.266217825,308375.0217158,288363.192688987,730557.198684654,702517.688450734,300853.679722732,281329.944086817,712738.730424052,685383.110683643,40295.3830719135,37739.8178698312,94209.1995854245,90628.4775835355,39335.9691892489,36841.2507776923,91966.1234048191,88470.6566886894,38376.5553065843,35942.6836855535,89723.0472242138,86312.8357938433,79666.9517343356,74547.9069300206,187661.5520654,180489.018817005,77770.1195501848,72772.9567650201,183193.419873367,176191.661226124,75873.2873660339,70998.0066000196,178725.287681334,171894.303635243
17343.3019610837,16282.6928632092,39426.1693449819,37962.7437160441,16930.3662001055,15895.0096997995,38487.4510272443,37058.8688656621,16517.4304391273,15507.3265363897,37548.7327095066,36154.9940152801,165165.654241367,154485.314183581,387540.264081032,372803.559032343,161233.138664191,150807.092417306,378313.114936246,363927.283817287,157300.623087016,147128.87065103,369085.965791459,355051.008602232,9130.9490566235,8604.76945652187,20086.4974152014,19360.476198472,8913.54550765627,8399.89399327135,19608.2474767442,18899.5124794607,8696.14195868905,8195.01853002083,19129.997538287,18438.5487604495,329412.71233057,308043.782317328,774333.702676644,744848.909383787,321569.552513175,300709.406547868,755897.185946247,727114.411541315,313726.392695781,293375.030778408,737460.669215851,709379.913698844,41980.3606744641,39316.4630832713,97445.1851343236,93769.5462687606,40980.8282774531,38380.3568193838,95125.0616787445,91536.9380242663,39981.295880442,37444.2505554964,92804.9382231653,89304.329779772,83042.125196765,77706.080116708,194143.544783226,186780.883856622,81064.9317396991,75855.9353520244,189521.079431245,182333.719955273,79087.7382826333,74005.7905873409,184898.614079263,177886.556053925
18040.3764526735,16934.9737637576,40743.829413937,39242.5173105014,17610.8436799908,16531.7601027157,39773.7382374147,38308.1716602514,17181.3109073081,16128.5464416739,38803.6470608924,37373.8260100014,172185.198642163,161053.786850846,400809.109047701,385690.886968718,168085.551055445,157219.172878207,391266.035022756,376507.77061232,163985.903468727,153384.558905568,381722.960997811,367324.654255922,9476.77521992409,8928.3730366971,20740.2027676168,19995.3856628227,9251.1377146878,8715.79272629955,20246.3884160068,19519.3050518031,9025.50020945151,8503.212415902,19752.5740643969,19043.2244407835,343457.223297152,321185.801392056,800881.641974106,770633.519922293,335279.670361505,313538.520406531,781813.031450913,752285.102781286,327102.117425859,305891.239421006,762744.42092772,733936.685640279,43731.1801509218,40954.775944939,100754.709352898,96983.9122535376,42689.9615758998,39979.6622319643,98355.7877016382,94674.7714855962,41648.7430008779,39004.5485189896,95956.8660503787,92365.6307176548,86549.1863146689,80987.7795802415,200772.842584499,193219.570491931,84488.4914024149,79059.4991140452,195992.536808677,188619.104527838,82427.7964901609,77131.218647849,191212.231032856,184018.638563744
18765.5780254359,17613.8876759825,42097.5466902611,40559.8238505061,18318.7785486398,17194.509397983,41095.2241500167,39594.1137588274,17871.9790718437,16775.1311199834,40092.9016097724,38628.4036671487,179487.982922683,167890.454108989,414441.050313471,398956.171896691,175214.459519762,163893.062344489,404573.406258388,389457.21542296,170940.936116841,159895.670579989,394705.762203306,379958.25894923,9836.55553114442,9265.18954081554,21411.7964889716,20648.915625718,9602.35182802193,9044.58978984374,20901.9918106628,20157.2747774867,9368.14812489945,8823.99003887194,20392.1871323539,19665.6339292553,358068.432808512,334864.416812329,828156.054339259,797174.336392452,349542.993932119,326891.454507274,808438.053045467,778193.995049775,341017.555055726,318918.492202218,788720.051751676,759213.653707097,45552.6455083103,42659.9820814836,104154.797294129,100292.54852487,44468.0587104934,41644.2682224006,101674.921168079,97904.6307028495,43383.4719126765,40628.5543633177,99195.0450420279,95516.7128808288,90197.7579797677,84403.4727573187,207583.548300576,199847.089648811,88050.1923135828,82393.8662630968,202641.082864848,195088.825609553,85902.6266473978,80384.2597688749,197698.61742912,190330.561570296
19520.0963596293,18320.8061392945,43489.1175106532,41918.038321634,19055.3321605905,17884.5964693113,42453.6623318282,40919.9897901666,18590.5679615517,17448.386799328,41418.2071530031,39921.9412586991,187085.987170416,175009.12736828,428454.176999906,412633.399941687,182631.558904453,170842.243383321,418252.887071337,402808.795181171,178177.130638491,166675.359398362,408051.597142768,392984.190420654,10210.8802034745,9615.89940435079,22102.1697612503,21322.7404538533,9967.76400815365,9386.94941853292,21575.9276240777,20815.056157333,9724.64781283283,9157.99943271504,21049.6854869051,20307.3718608127,373270.310293512,349107.262067153,856193.131987965,824539.357297301,364382.92195319,340795.184398888,835807.581226347,804907.467837841,355495.533612868,332483.106730622,815422.030464728,785275.578378382,47447.7448280937,44435.5263441254,107649.960758862,103703.931924976,46318.0366179009,43377.5376216463,105086.86645508,101234.790688667,45188.3284077082,42319.5488991671,102523.772151297,98765.6494523583,93993.8256088676,87960.0600188437,214584.699505877,206680.42126388,91755.8773800851,85865.7728755379,209475.539993832,201759.458852835,89517.9291513025,83771.4857322321,204366.380481787,196838.49644179
