V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21542.1354426691,20246.9869120046,41861.0004619198,40432.4586795399,21985.5001314222,20663.6957859446,42722.5533664811,41264.6103671072,21902.7269858031,20585.8990981264,42561.7073499303,41109.2533562451,203940.308850765,190985.67664365,407309.548268137,393007.119096277,208137.661104526,194916.406020754,415692.499483404,401095.708018707,207354.04423304,194182.565813904,414127.460007987,399585.62396089,11408.903607108,10761.5041415572,21558.3033305228,20844.977527644,11643.7134288563,10982.9896551022,22002.0007751048,21273.9938135604,11599.8760461129,10941.63982926,21919.1655062567,21193.8994162703,406604.945910569,380695.331901034,813363.490324034,784756.741781541,414973.395502848,388530.528503875,830103.550740425,800908.038742706,413411.063379876,387067.751053657,826978.296310498,797892.702410495,51941.8310220262,48703.4352184692,102769.091754754,99194.9020711011,53010.8603057439,49705.8141776313,104884.211040927,101236.459989356,52811.2798728477,49518.676903143,104489.332781583,100855.31514256,102607.990293165,96130.8489983033,204282.577277455,197132.307753645,104719.793905348,98109.344766618,208486.973855095,201189.542654499,104325.534659594,97739.973180839,207702.041857066,200432.084736087
22153.5187534061,20821.0818295148,43109.4744414064,41667.692117009,22609.4664929273,21249.6038919895,43996.7225385497,42525.2648228889,22524.3441781045,21169.6005916402,43831.0794057058,42365.1615776838,210056.868466762,196729.233889586,419809.768712615,405375.018059309,214380.107351785,200778.169164652,428449.990452237,413718.15415324,213572.98831273,200022.259766994,426836.920330145,412160.547884895,11714.443786713,11048.4060204869,22181.6802960322,21461.7278427124,11955.5420159053,11275.7963431064,22638.2076399765,21903.4376389807,11910.5306306441,11233.344129732,22552.9771164652,21820.9734503672,418838.368133116,392182.731516809,838365.651277984,809494.270919155,427458.597182869,400254.355067638,855620.288173627,826154.697853871,425849.259560753,398747.438617085,852398.965841478,823044.310448625,53470.7437169849,50139.1069589498,105892.856789331,102285.580642025,54571.2399784723,51171.0342409473,108072.267161737,104390.746282431,54365.7848767115,50978.3804908727,107665.386197232,103997.723942995,105666.11863358,99002.4825874185,210531.827430148,203315.390612616,107840.862436243,101040.080868296,214864.841591705,207499.882302925,107434.852688718,100659.67523526,214055.897574654,206718.66660303
22776.3865547507,21402.8111108392,44332.5554142312,42855.8924397606,23245.1537081915,21843.308325263,45244.9760921834,43737.9214941788,23157.6380967483,21761.0705173779,45074.6334104586,43573.252720891,216288.201119416,202548.970494892,432054.637356716,417270.4478008,220739.688796407,206717.68857827,440946.87417684,425858.40706179,219908.626587775,205939.417757242,439286.754569087,424255.093985787,12025.7301892441,11339.1355217107,22792.4397385852,22055.0837887857,12273.2350903388,11572.5094346202,23261.537306698,22509.0056131086,12227.0276233973,11528.9401257118,23173.9600079065,22424.2615223358,431301.32841835,403822.48368657,862856.950665722,833286.621241018,440178.061123081,412133.666638385,880615.649874149,850436.724399089,438520.836028387,410582.02580245,877300.222568125,847234.917653818,55028.355645216,51593.8391804508,108952.902375367,105258.318302073,56160.9095514021,52655.7049864741,111195.292403994,107424.669059437,55949.4695073163,52457.4616765252,110776.653569994,107020.226235424,108781.63746995,101912.217940211,216653.480702336,209262.36146802,111020.502633071,104009.697534693,221112.486328231,213569.248393326,110602.521867469,103618.111540614,220280.020569629,212765.182151967
23416.4119085052,21999.0240955538,45574.16645182,44051.6878564641,23898.3516018274,22451.7921390948,46512.1411012857,44958.3279173482,23808.376767581,22367.2634513186,46337.0276670078,44789.0644373963,222691.229140301,208513.599350346,444484.891304181,429241.514425843,227274.499319449,212805.075791667,453632.958966632,438075.853574372,226418.834221794,212003.886581911,451925.077241983,436426.543064457,12345.5887266623,11637.1032524545,23412.459514839,22652.2530327033,12599.6767224908,11876.6097332734,23894.3179100485,23118.4653749506,12552.2402371966,11831.8955156196,23804.358251504,23031.4267282114,444107.692738196,415752.016708159,887719.030083965,857230.210653424,453247.996791996,424308.724318029,905989.423328872,874873.104347952,451541.564734734,422711.245638918,902578.4657444,871579.29713641,56628.8814620035,53084.7866224507,112059.28721937,108249.992255651,57794.3762165578,54177.3393981185,114365.610694993,110477.915494413,57576.7863396472,53973.367290462,113935.035940591,110061.977510771,111982.997341354,104894.390864498,222867.821914303,215247.166312201,114287.750597052,107053.251528868,227454.726785526,219677.228187655,113857.468987359,106650.207053811,226598.383147576,218850.166028568
24079.1973725468,22616.396856736,46877.5603419757,45308.2581151178,24574.7780375473,23081.8712320642,47842.3605640095,46240.7600227906,24482.2565274967,22994.9703587292,47662.2389774687,46066.6683122056,229322.177368716,214690.123259475,457534.607989843,441821.935994092,234041.920921328,219108.720475669,466951.255152261,450915.196317641,233160.777178681,218283.798689767,465193.231732552,449217.547001772,12676.8095886021,11945.6343030554,24063.2799374199,23279.7204520184,12937.714534491,12191.4907654886,24558.5330930439,23758.8469004983,12889.0053708817,12145.5910494291,24466.0727237919,23669.3972778593,457369.932889969,428105.374843012,913820.21658297,882392.689241781,466783.190803251,436916.330784038,932627.804903547,900553.458948069,465025.800136054,435271.385758449,929116.557198724,897162.967840212,58286.360695824,54628.6845727631,115320.401545008,111393.871058427,59485.9685104819,55753.0127447846,117693.842838725,113686.499421121,59262.0099616602,55543.1083887501,117250.737632866,113258.481450802,115298.29958472,107982.497468008,229391.803693285,221536.559370283,117671.285980621,110204.91532163,234112.9802766,226096.065002394,117228.26570042,109790.0051556,233231.568999452,225244.836582532
24764.7855924366,23254.6970835432,48238.3112964213,46619.5259203743,25274.4765326774,23733.3085178438,49231.1176094223,47579.0154495893,25179.3207312474,23643.9550448554,49045.7674760961,47399.8853333493,236181.469042798,221076.208035712,471159.390570376,454950.742607275,241042.385604563,225626.239048648,480856.453172382,464314.210516746,240134.885832111,224776.779475148,479046.078114409,462566.11529864,13019.4142798507,12264.6131940836,24742.6957694082,23934.458348228,13287.3704694582,12517.034674229,25251.9322282425,24427.0601810443,13237.3448872464,12469.9093141612,25156.8612718862,24335.094795709,471088.895109296,440877.886917942,941071.701149724,908652.094556545,480784.506799413,449951.717504088,960440.15985404,927353.316318447,478974.402616188,448257.695586816,956824.201497454,923861.926520233,60000.8994930661,56224.9488741771,118725.157635757,114674.728645352,61235.7947136763,57382.1302426228,121168.673160942,117034.881165422,61005.2482589995,57166.0924277065,120712.485576945,116594.256882413,118727.756009611,111175.368594664,236203.235280673,228100.06663265,121171.325007139,113463.499898074,241064.599831499,232794.657615884,120715.127440075,113036.321419265,240157.016422837,231918.209687836
25472.9307997424,23913.495847184,49649.2637133083,47977.4915996429,25997.1962778224,24405.6662433775,50671.1093529399,48964.9298890211,25899.3195095986,24313.781404324,50480.3377760439,48780.5819291462,243266.631146546,227667.543081739,485287.436020175,468547.65723959,248273.36940214,232353.232177322,495275.271846192,478190.967032194,247338.645720316,231478.446170613,493410.611422659,476390.627254861,13373.2807786244,12593.8266405229,25447.1429114075,24612.4823960432,13648.5199931488,12853.0237806062,25970.8778494423,25119.0388859783,13597.1347201518,12804.6334514228,25873.1001271078,25024.4682614299,485259.631533832,454060.928997901,969329.850317763,935847.841513933,495246.895096164,463406.083405641,989279.897832585,955108.786511386,493382.34151223,461661.40719264,985555.360836105,951512.900226066,61771.8808562558,57872.5036446558,122255.625296764,118072.519033748,63043.2251319018,59063.5937559559,124771.802356122,120502.602422624,62805.873893678,58841.2254039998,124302.049362306,120048.922526299,122270.130969999,114470.850123676,243266.228871319,234897.565102396,124786.606554221,116826.806563136,248272.958852917,239732.057292549,124316.797825303,116386.965659582,247338.236715859,238829.490769215
26206.7177294547,24596.3806358991,51131.3387841874,49408.2526644671,26746.0854824059,25102.6057296404,52183.6859393412,50425.1379673742,26645.3892234119,25008.0969744902,51987.221243103,50235.292451269,250608.621093008,234500.133603446,500128.725045712,482874.614239583,255766.466875442,239326.446145476,510422.013396355,492812.791111522,254803.532483413,238425.406706315,508500.327064764,490957.401673953,13739.9453198929,12935.0611043183,26187.0383820224,25326.788039304,14022.730972313,13201.2808712576,26726.0011100706,25848.0459115198,13969.9368397306,13151.579407446,26625.3804663315,25750.7306401962,499944.069292913,467726.526026612,999014.710983574,964503.905429127,510233.557335495,477352.935889489,1019575.71052329,984354.62883399,508312.580537423,475555.751213062,1015737.11294342,980648.634967271,63607.0349597186,59580.3392858695,125964.235576888,121652.645847222,64916.1490513878,60806.5788370785,128556.740548669,124156.412819403,64671.7464317197,60577.6483258998,128072.737652108,123688.976703707,125940.897005995,117886.937391814,250685.732063261,242059.968644755,128532.921662811,120313.201273367,255845.164833507,247041.872250212,128049.008465584,119860.234452848,254881.934126277,246111.785027222
26964.7970903448,25301.1715622355,52667.4425168174,50888.5226883159,27519.767085652,25821.9022126859,53751.4058161361,51935.8739627878,27416.1579950532,25724.685370014,53549.0373047586,51740.340660096,258193.89183446,241552.097240287,515511.746128783,497697.937602991,263507.852197674,246523.54820354,526121.63688328,507941.197255038,262515.77225575,245595.412417122,524140.843071585,506028.850947708,14118.7362773802,13287.2307856242,26953.8701221811,26065.7763514849,14409.3179132624,13560.698982326,27508.6152295779,26602.243351563,14355.0683147315,13509.6443461619,27405.0481239414,26502.0886431088,515115.108216809,481830.904016718,1029783.19453449,994152.844149083,525716.83565546,491747.599999102,1050977.44913097,1014613.78029774,523737.565878738,489896.220896209,1047020.62720704,1010793.8638896,65502.9795476989,61342.9921575248,129808.15982444,125356.757682076,66851.1146043635,62605.5093524325,132479.777697504,127936.759975862,66599.4270385274,62369.8060572617,131981.004969984,127455.091245135,129733.283643285,121412.693851952,258376.021925908,249470.484329868,132403.360468786,123911.5223056,263693.730759431,254604.905734615,131904.875444259,123445.008177426,262700.951003853,253646.344478011
27745.7969679757,26025.9202038573,54239.9349708637,52396.6251053465,28316.8409487945,26561.5661500296,55356.2621786068,53475.0146353315,28210.2309622715,26461.5645870735,55147.8515476792,53273.6867084348,266008.664757787,248803.869169151,531259.434758495,512800.088718881,271483.463138983,253924.57078763,542193.433075901,523354.170097928,270461.3558424,252968.57092413,540152.130605761,521383.79551381,14508.970979845,13649.3667141942,27738.8516767966,26818.6549324602,14807.5841503657,13930.2881318547,28309.7527088897,27370.6171381429,14751.8351201199,13877.842030497,28203.1694030135,27267.5695811536,530745.184524182,496334.924369707,1061281.10114232,1024359.49268162,541668.598915927,506550.131482087,1083123.62292165,1045442.12056176,539629.272391797,504643.022399385,1079045.77396211,1041506.1385801,67456.2749330663,63155.5777535909,133743.184970624,129130.535746703,68844.6113067032,64455.4002703388,136495.792624341,131788.207250043,68585.4184306751,64212.7323223643,135981.895761206,131292.038214075,133640.404874604,125038.341566707,266248.601566581,257020.386737469,136390.895250607,127611.7904423,271728.338153026,262310.194866008,135877.397567772,127131.345189063,270705.308927585,261322.623980658
28557.2600461253,26779.5930687802,55906.0329015473,54003.0501031784,29145.0049614562,27330.7513312932,57056.6505726698,55114.5019171372,29035.277017695,27227.8538649752,56841.8381552241,54907.0014887613,274128.642979053,256345.457148654,547946.026321893,528888.480584506,279770.560904137,261621.374363608,559223.456837602,539773.681634046,278717.25353398,260636.396816545,557118.038462998,537741.489279031,14914.4054351983,14025.9339689534,28570.4777518518,27620.5262154255,15221.3629710029,14314.6056305466,29158.4947095219,28188.9919582103,15164.0561135801,14260.7126135371,29048.7159777772,28082.8633041316,546985.735129198,511418.639465079,1094657.13008596,1056538.95884906,558243.400784032,521944.288822458,1117186.57503493,1078283.88127777,556141.671880663,519979.222296206,1112980.4784174,1074224.25344738,69485.8238672091,65040.570433515,137912.699262073,133150.621886089,70915.9309590475,66379.188519454,140751.118236821,135891.029729755,70648.9397759064,66129.2777067716,140221.204812906,135379.415030123,137700.096904159,128808.866005287,274590.47676047,265063.241452229,140534.140939764,131459.917134176,280241.897754276,270518.581812186,140005.044361112,130964.984076703,279186.816007075,269500.107194853
29397.8811257269,27560.1963747599,57648.3490172317,55685.7219554455,30002.9271008325,28127.4204522654,58834.8257397793,56831.8053464001,29889.9691683575,28021.5236085712,58613.3186758449,56617.8394481011,282540.727913014,264156.836426047,565397.079726325,545741.638229769,288355.777306371,269593.521811841,577033.674183851,556973.700030891,287270.147483901,268578.529950198,574861.201805017,554876.751931574,15334.3896371807,14415.9386164031,29440.086208112,28460.3933150087,15649.9909782046,14712.6370629406,30046.0008192932,29046.1445942301,15591.0703730478,14657.2454985571,29932.8807184566,28936.7888491046,563810.557716476,527041.992018477,1129562.33612294,1090248.21183004,575414.49975697,537889.18997283,1152810.17247838,1112686.91151971,573248.123390062,535864.092534958,1148469.96086238,1108497.76103401,71588.3556109977,66992.9691127038,142273.137444889,137361.709132088,73061.7354684217,68371.7715037458,145201.30046477,140188.787731987,72786.6655473298,68114.359139538,144654.632514801,139660.991448073,141905.813060269,132714.25862983,283314.451533257,273488.349751035,144826.416081071,135445.686454735,289145.425037196,279117.091808415,144281.15953082,134935.748657818,288056.82227727,278066.244910496
30266.6181643071,28366.379207687,59451.3279317811,57427.6489414761,30889.5438672161,28950.1955563811,60674.9122644977,58609.5833743437,30773.2479142382,28841.2010495076,60446.4774643906,58388.9243247223,291234.458578384,272224.455437743,583456.515382891,563189.070445465,297228.436043483,277827.183544392,595464.796343326,574780.22112492,296109.401574089,276781.193136035,593222.932673559,572616.232772948,15768.4048171265,14818.7083027805,30339.9286198879,29329.7922072245,16092.9387539106,15123.6962642035,30964.3631374889,29933.4368269252,16032.3504917044,15066.7571042757,30847.7854972111,29820.7405179205,581198.725695504,543177.873555264,1165684.50146175,1125146.20551998,593160.538461647,554357.170520204,1189675.77867765,1148303.15198399,590927.350085532,552270.068675917,1185196.77181886,1143979.90885445,73761.2582405427,69009.3922645875,146785.525824167,141721.219163033,75279.3592298603,70429.6934647747,149806.560797881,144638.022983495,74995.9401905063,70164.5329404344,149242.555391159,144093.475716198,146252.325019823,136747.748079446,292342.522343605,282210.50291585,149262.384834401,139562.190111634,298359.304595628,288018.755696346,148700.427318367,139036.752941528,297236.013100921,286934.39473365
31159.7852724797,29193.2202800556,61276.7965266301,59181.4614132518,31801.0934903095,29794.0540749611,62537.9513328529,60399.4915482164,31681.3656458841,29681.8825276568,62302.5023847249,60172.0936787147,300172.830956257,280498.912424359,601741.236284349,580755.383402991,306350.771551507,286271.93835631,614125.842747914,592708.071610317,305197.392427844,285194.153989658,611813.722207596,590476.586725577,16214.6160483739,15231.792951972,31250.994165928,30205.1324055193,16548.3335972283,15545.282723184,31894.1795669833,30826.7926448522,16486.0308244748,15486.7563337085,31774.1012644103,30710.73294329,599076.215046945,559727.459386147,1202257.28575482,1160281.96341365,611405.969398119,571247.36536148,1227001.27769357,1184162.04948099,609104.088852443,569096.677869903,1222381.7442988,1179703.80124547,75995.2928882415,71077.5022648882,151354.203757233,146110.448395781,77559.3731665482,72540.3681104265,154469.268705842,149117.590537075,77267.3701093935,72267.2610914977,153887.705658923,148556.174657814,150721.138910913,140884.638966059,301483.216176699,290992.093397927,153823.172628201,143784.224856759,307688.12527823,296981.082674993,153244.044215544,143242.892054061,306529.711169228,295862.979465657
32082.820262615,30046.919105786,63161.6536123355,60991.9221477907,32743.1257092725,30665.3231133103,64461.601178107,62247.2138774036,32619.8512110708,30549.8713278823,64218.9098843534,62012.8595238756,309410.415207682,289042.422867149,620621.515875265,598889.760789048,315778.477095945,294991.285427638,633394.701675329,611215.677764828,314589.603631256,293880.673600328,631010.0358206,608914.513797312,16675.7316459779,15658.2800018713,32191.6611663527,31108.708877884,17018.9395212097,15980.5474171579,32854.2067062857,31748.9658660766,16954.8649655629,15920.3823019897,32730.5139995621,31629.4342785045,617552.187377904,576815.204840138,1240021.36617901,1196554.02597118,630262.200858916,588686.799123102,1265542.59111396,1221180.63771529,627889.328542573,586470.453915925,1260777.95351115,1216583.01867632,78304.0860800148,73212.8363898924,156071.630910973,150641.562396125,79915.6842737173,74719.6510121743,159283.784600571,153741.957826343,79614.809947768,74438.3397989283,158684.09754104,153163.135187368,155339.52912257,145156.031881613,310921.592882124,300057.630127561,158536.61521446,148143.528579967,317320.75695683,306233.197798457,157939.741175597,147585.783442636,316126.07696434,305080.261375216
33038.2512856408,30930.0503246672,65118.3016470288,62873.415781728,33718.2207325145,31566.6302934828,66458.5195407088,64167.4310396835,33591.2751018893,31447.785181264,66208.3100548966,63925.8472697612,318972.583435529,297880.828887126,640221.823006092,617736.569077599,325537.446969981,304011.597318595,653398.404814911,630450.378970173,324311.83198816,302867.025152688,650938.4307461,628076.79623207,17153.0106108283,16099.4515032779,33168.1055095716,32047.6850279329,17506.0414980146,16430.7979229709,33850.7489588012,32707.2673549097,17440.1330533516,16368.9385300811,33723.304706866,32584.1278597188,636677.396935408,594492.805080678,1279225.73557458,1234251.1838688,649781.031678349,606728.227533631,1305553.83638479,1259653.65185477,647334.672972951,604443.958805223,1300638.55911487,1254911.18443006,80693.9733106189,75421.846935639,160968.888608348,155350.607807771,82354.7584387051,76974.1257276323,164281.835667087,158547.922095832,82044.7012495669,76684.3251120702,163663.330889358,157951.003460142,160120.176685589,149574.842305242,320719.86672857,309479.263770003,163415.654615797,152653.282256669,327320.693623681,315848.741702627,162800.411495765,152078.558406639,326088.36410536,314659.601841865
34027.8433203356,31844.4422678155,67152.4130278325,64833.8325144673,34728.1798372202,32499.8415966162,68534.4975844839,66168.1956697541,34597.4318142516,32377.4830380519,68276.4725174693,65919.0792234338,328877.049806974,307032.48410058,660599.114052146,637375.015703061,335645.759921007,313351.605098833,674195.088315562,650493.010143492,334382.088181326,312171.868573858,671656.813199274,648043.970125633,17647.3318503927,16556.2201095775,34183.1536970655,33025.989005705,18010.5365039764,16896.9663400338,34886.6863517328,33705.7073770531,17942.728686679,16833.3511792954,34755.3415952255,33578.8093186387,656487.279236768,612796.975048363,1319984.3358968,1273531.8858939,669998.626681996,625409.120136799,1347151.30096995,1299742.79832782,667476.15081231,623054.519110091,1342079.41497681,1294849.40404914,83169.3777346291,77709.115838492,166060.197483273,160257.363074283,84881.1098502648,79308.4701764478,169477.92882485,163555.665417354,84561.5412080875,79009.8794484216,168839.861866177,162939.894799307,165071.935092077,154150.238632939,330906.503129821,319296.580610843,168469.326540512,157322.847275353,337716.981988389,325868.113592873,167835.056865834,156730.543262739,336445.51231052,324641.253193279
35050.3777129017,32787.7045754075,69244.6380645957,66845.9781575253,35771.7592998977,33462.5197508284,70669.7810085123,68221.7548269167,35637.0823063083,33336.5325879782,70403.7165727246,67964.9073212336,339111.581477344,316473.397913327,681559.186934198,657532.220393698,346090.931336736,322986.82532216,695586.546312697,671065.074064454,344787.934601747,321770.813014597,692967.734552609,668538.583129852,18158.0886216228,17027.3885386076,35227.1628808429,34030.0763973101,18531.8053125219,17377.8337371249,35952.1829070287,34730.4583655603,18462.0349694697,17312.4079995901,35816.8266399124,34599.7018048911,676957.363440302,631679.723842754,1361908.68595874,1313850.26732276,690890.011386911,644680.50051502,1389938.50778942,1340890.98542205,688288.881604063,642253.344559017,1384705.53235485,1335842.66887295,85727.2450051248,80068.6534788257,171297.062665957,165293.683311727,87491.6212991044,81716.5691532088,174822.57520573,168695.640546309,87162.2243500098,81408.9145101589,174164.386201395,168060.518822563,170188.690495864,158870.234950184,341384.437421971,329373.196221765,173691.391311648,162139.987774141,348410.565574491,336152.118385669,173037.461100589,161529.547273976,347098.835651613,334886.540258311
